Ticker,Name,Weight,Shares,Price
PE26526 US Equity,Insight Venture Partners XII LP,--,1,--
PE23210 US Equity,Resolute Fund V LP/The,--,1,--
PE28068 US Equity,Ridgemont Equity Partners IV LP,--,1,--
PE27799 US Equity,Summit Partners Growth Equity Fund XI LP,--,1,--
PE12654 LN Equity,Infracapital Greenfield Partners I LP,--,1,--
PE15892 US Equity,Invesco US Value-Add Fund V LP,--,1,--
PE15655 CN Equity,Onex Partners V LP,--,1,--
PE01712 US Equity,PIMCO BRAVO Fund II LP,--,1,--
PE13090 US Equity,PIMCO Bravo Fund III LP,--,1,--
PE13976 US Equity,Rise Fund LP,--,1,--
PE10485 US Equity,Thompson Street Capital Partners IV LP,--,1,--
PE15698 US Equity,Francisco Partners V LP,--,1,--
PE15897 US Equity,Highbridge Principal Strategies - Specia,--,1,--
PE16221 US Equity,Primus Capital Fund VIII LP,--,1,--
PE14450 US Equity,Principal Real Estate Debt Fund II LP,--,1,--
PE13810 US Equity,Kohlberg Investors VIII LP,--,1,--
PE09949 US Equity,Mesirow Financial Private Equity Partner,--,1,--
PE15776 US Equity,NGP Natural Resources XII LP,--,1,--
PE14589 US Equity,Carlyle Realty Partners VIII LP,--,1,--
PE16308 US Equity,EnCap Flatrock Midstream Fund IV LP,--,1,--
PE13204 US Equity,AEW Partners Real Estate Fund VIII LP,--,1,--
PE17367 LN Equity,Longwall Ventures 3 ECF LP,--,1,--
PE16013 US Equity,Stonepeak Infrastructure Fund III LP,--,1,--
PE02952 US Equity,Firstmark III LP,--,1,--
PE16502 US Equity,Thomas H Lee Equity Fund VIII LP,--,1,--
PE14684 US Equity,Golub Capital Partners 11 LP,--,1,--
PE13615 US Equity,SPC Partners VI LP,--,1,--
PE16543 LN Equity,Pantheon Global Infrastructure Fund III,--,1,--
PE17242 US Equity,Almanac Realty Securities VIII LP,--,1,--
PE08978 US Equity,Morgan Stanley Private Markets Fund VI L,--,1,--
PE15742 US Equity,NB/NJ Custom Investment Fund II LP,--,1,--
PE13156 US Equity,Agility Fund,--,1,--
PE16448 US Equity,Sycamore Partners III LP,--,1,--
PE17534 US Equity,HarbourVest Partners XI LP,--,1,--
PE16621 US Equity,TPG Partners VIII LP,--,1,--
PE16568 US Equity,TPG Real Estate Partners III LP,--,1,--
PE17041 US Equity,Vista Equity Partners Fund VII LP,--,1,--
PE18269 LX Equity,EQT Mid-Market Credit II SCSp,--,1,--
PE16441 US Equity,Nexus Special Situations II LP,--,1,--
PE17073 US Equity,Oaktree Special Situations Fund II LP,--,1,--
PE12361 US Equity,Avista Capital Partners IV LP,--,1,--
PE16496 US Equity,Platinum Equity Small Cap Fund LP,--,1,--
PE15548 US Equity,BCP Fund II LP,--,1,--
PE12421 US Equity,Horsley Bridge XI Growth Buyout LP,--,1,--
PE21624 US Equity,JLC Infrastructure Fund I LP,--,1,--
PE17879 US Equity,KSL Capital Partners V LP,--,1,--
PE25021 US Equity,STG VI LP,--,1,--
PE21763 US Equity,Harbert United States Real Estate Fund V,--,1,--
PE17485 LN Equity,BlueBay Direct Lending Fund III SLP,--,1,--
PE24495 US Equity,Greenspring Global Partners X LP,--,1,--
PE17535 US Equity,HarbourVest Partners XI Buyout Fund LP,--,1,--
PE21262 US Equity,BPEA V LP,--,1,--
PE19885 FP Equity,Ardian LBO Fund VII,--,1,--
PE17052 US Equity,PEG Global Private Equity VII LP,--,1,--
PE24563 US Equity,West Street Strategic Solutions Fund I L,--,1,--
PE21180 US Equity,AG Realty Value Fund X LP,--,1,--
PE23158 US Equity,AEW Partners Real Estate Fund IX LP,--,1,--
PE25120 US Equity,Dalfen Last Mile Industrial Fund IV LP,--,1,--
