Ticker,Name,Weight,Shares,Price
CTAS UW Equity,Cintas Corp,0.095677,87.381,431.78
DLR UN Equity,Digital Realty Trust Inc,0.095262,283.516,132.5
NUE UN Equity,Nucor Corp,0.095213,265.366,141.49
STZ UN Equity,Constellation Brands Inc,0.094874,154.515,242.13
SBAC UW Equity,SBA Communications Corp,0.09457,106.442,350.36
GPN UN Equity,Global Payments Inc,0.093778,278.889,132.6
TT UN Equity,Trane Technologies PLC,0.093291,232.899,157.96
EA UW Equity,Electronic Arts Inc,0.093054,279.775,131.16
HLT UN Equity,Hilton Worldwide Holdings Inc,0.092751,273.647,133.66
NEM UN Equity,Newmont Corp,0.092023,793.363,45.74
CARR UN Equity,Carrier Global Corp,0.09197,846.189,42.86
SPG UN Equity,Simon Property Group Inc,0.091965,325.602,111.38
KMI UN Equity,Kinder Morgan Inc,0.091254,1983.757,18.14
CTSH UW Equity,Cognizant Technology Solutions Corp,0.090953,519.503,69.04
HPQ UN Equity,HP Inc,0.090643,1051.921,33.98
ILMN UW Equity,Illumina Inc,0.090442,156.907,227.3
LULU UW Equity,Lululemon Athletica Inc,0.090256,111.482,319.26
FTNT UW Equity,Fortinet Inc,0.089452,654.57,53.89
DLTR UW Equity,Dollar Tree Inc,0.08926,212.08,165.97
RMD UN Equity,ResMed Inc,0.089076,144.209,243.58
DXCM UW Equity,Dexcom Inc,0.088955,390.936,89.73
ED UN Equity,Consolidated Edison Inc,0.088924,354.242,98.99
TDG UN Equity,TransDigm Group Inc,0.088536,52.418,666.06
SNOW UN Equity,Snowflake Inc,0.086548,195.696,174.4
YUM UN Equity,Yum! Brands Inc,0.086369,285.779,119.18
KDP UW Equity,Keurig Dr Pepper Inc,0.086184,856.068,39.7
ALL UN Equity,Allstate Corp/The,0.085876,273.563,123.79
OTIS UN Equity,Otis Worldwide Corp,0.085575,422.35,79.9
VICI UN Equity,VICI Properties Inc,0.084753,960.122,34.81
MNST UW Equity,Monster Beverage Corp,0.084537,371.15,89.82
IDXX UW Equity,IDEXX Laboratories Inc,0.084477,83.222,400.29
WDAY UW Equity,Workday Inc,0.084469,194.418,171.33
WEC UN Equity,WEC Energy Group Inc,0.084011,315.005,105.17
PEG UN Equity,Public Service Enterprise Group Inc,0.083929,497.024,66.59
TWTR UN Equity,Twitter Inc,0.083892,744.59,44.43
HSY UN Equity,Hershey Co/The,0.083666,145.69,226.46
MTB UN Equity,M&T Bank Corp,0.083589,178.35,184.82
TTD UQ Equity,Trade Desk Inc/The,0.082456,437.985,74.24
BK UN Equity,Bank of New York Mellon Corp/The,0.081792,733.212,43.99
BIIB UW Equity,Biogen Inc,0.081566,145.516,221.04
ODFL UW Equity,Old Dominion Freight Line Inc,0.081348,101.715,315.38
PCAR UW Equity,PACCAR Inc,0.080529,340.548,93.25
VEEV UN Equity,Veeva Systems Inc,0.080443,139.077,228.09
ANET UN Equity,Arista Networks Inc,0.08043,248.819,127.47
KKR UN Equity,KKR & Co Inc,0.080344,570.863,55.5
ES UN Equity,Eversource Energy,0.079945,343.979,91.65
PPG UN Equity,PPG Industries Inc,0.079649,235.203,133.54
VRSK UW Equity,Verisk Analytics Inc,0.079475,155.036,202.15
IFF UN Equity,International Flavors & Fragrances Inc,0.079374,254.374,123.05
FAST UW Equity,Fastenal Co,0.079304,574.553,54.43
CMI UN Equity,Cummins Inc,0.079157,140.678,221.89
DD UN Equity,DuPont de Nemours Inc,0.078276,508.189,60.74
WBD UW Equity,Warner Bros Discovery Inc,0.07822,2354.621,13.1
AMP UN Equity,Ameriprise Financial Inc,0.078054,109.576,280.9
KR UN Equity,Kroger Co/The,0.07766,654.513,46.79
DDOG UW Equity,Datadog Inc,0.077031,257.954,117.76
ALB UN Equity,Albemarle Corp,0.076811,116.814,259.3
DFS UN Equity,Discover Financial Services,0.076704,280.121,107.98
HES UN Equity,Hess Corp,0.076684,281.066,107.59
KEYS UN Equity,Keysight Technologies Inc,0.07641,180.905,166.56
BAX UN Equity,Baxter International Inc,0.076327,502.487,59.9
MTD UN Equity,Mettler-Toledo International Inc,0.076266,22.331,1346.78
AVB UN Equity,AvalonBay Communities Inc,0.075554,139.408,213.72
ROST UW Equity,Ross Stores Inc,0.075299,344.553,86.18
ROK UN Equity,Rockwell Automation Inc,0.074642,116.062,253.61
RSG UN Equity,Republic Services Inc,0.074613,205.841,142.94
CSGP UW Equity,CoStar Group Inc,0.074325,392.207,74.73
AME UN Equity,AMETEK Inc,0.074102,229.983,127.06
