Ticker,Name,Weight,Shares,Price
RPID UW Equity,Rapid Micro Biosystems Inc,0.014574,39.219664,4.25
ADVM UQ Equity,Adverum Biotechnologies Inc,0.014148,106.453382,1.52
ATHA UW Equity,Athira Pharma Inc,0.01369,40.563567,3.86
RAIN UW Equity,Rain Therapeutics Inc,0.01352,20.264988,7.63
BDTX UW Equity,Black Diamond Therapeutics Inc,0.013372,39.113855,3.91
SESN UQ Equity,Sesen Bio Inc,0.013252,214.97929,0.705
NXTC UW Equity,NextCure Inc,0.013153,29.905529,5.03
MREO UQ Equity,Mereo Biopharma Group PLC,0.013064,125.557642,1.19
HBIO UQ Equity,Harvard Bioscience Inc,0.01302,44.449491,3.35
VIRX UW Equity,Viracta Therapeutics Inc,0.01293,40.404368,3.66
VRCA UQ Equity,Verrica Pharmaceuticals Inc,0.012886,42.593115,3.46
TCRR UW Equity,TCR2 Therapeutics Inc,0.012768,41.544743,3.515
HOWL UW Equity,Werewolf Therapeutics Inc,0.012405,29.805384,4.76
CGEN UQ Equity,Compugen Ltd,0.012222,93.184643,1.5
ATNX UW Equity,Athenex Inc,0.011593,120.529423,1.1
ACHL UW Equity,Achilles Therapeutics PLC,0.011064,42.179415,3
OCX UQ Equity,Oncocyte Corp,0.010722,127.731774,0.96
PASG UW Equity,Passage Bio Inc,0.01021,58.532114,1.995
DBTX UW Equity,Decibel Therapeutics Inc,0.009999,26.906412,4.25
CTMX UW Equity,CytomX Therapeutics Inc,0.00983,70.485486,1.595
SMMT UQ Equity,Summit Therapeutics Inc,0.009617,105.754983,1.04
ENDP UW Equity,Endo International PLC,0.009574,253.402315,0.4321
LPTX UQ Equity,Leap Therapeutics Inc,0.009571,95.188467,1.15
SURF UQ Equity,Surface Oncology Inc,0.009495,58.857587,1.845
MGTA UQ Equity,Magenta Therapeutics Inc,0.009226,63.372957,1.665
CLSD UQ Equity,Clearside Biomedical Inc,0.009126,64.829354,1.61
AKUS UW Equity,Akouos Inc,0.009104,37.319615,2.79
CRIS UQ Equity,Curis Inc,0.008939,98.774172,1.035
CADL UQ Equity,Candel Therapeutics Inc,0.008923,30.9251,3.3
BOLT UW Equity,Bolt Biotherapeutics Inc,0.008758,40.386472,2.48
INFI UW Equity,Infinity Pharmaceuticals Inc,0.008738,96.09042,1.04
SLDB UW Equity,Solid Biosciences Inc,0.0081,121.587145,0.7619
CYT UW Equity,Cyteir Therapeutics Inc,0.008008,38.163384,2.4
QNCX UW Equity,Quince Therapeutics Inc,0.007732,38.445556,2.3
CNTB UQ Equity,Connect Biopharma Holdings Ltd,0.007515,52.08838,1.65
SERA UQ Equity,Sera Prognostics Inc,0.007235,31.826286,2.6
AKBA UQ Equity,Akebia Therapeutics Inc,0.007226,197.809532,0.4178
FREQ UW Equity,Frequency Therapeutics Inc,0.007153,37.697113,2.17
MBIO UQ Equity,Mustang Bio Inc,0.007079,110.151387,0.735
AMTI UW Equity,Applied Molecular Transport Inc,0.007067,41.660948,1.94
RUBY UW Equity,Rubius Therapeutics Inc,0.006784,97.230519,0.798
HARP UW Equity,Harpoon Therapeutics Inc,0.006703,35.657649,2.15
CLLS UQ Equity,Cellectis SA,0.006401,20.112769,3.64
DNAY UW Equity,Codex DNA Inc,0.006317,31.685276,2.28
SNSE UQ Equity,Sensei Biotherapeutics Inc,0.00609,33.011331,2.11
AQST UQ Equity,Aquestive Therapeutics Inc,0.005882,57.500633,1.17
SYRS UW Equity,Syros Pharmaceuticals Inc,0.005752,67.705541,0.9716
PRQR UQ Equity,ProQR Therapeutics NV,0.005573,76.913119,0.8287
APLT UQ Equity,Applied Therapeutics Inc,0.005403,49.833556,1.24
TERN UW Equity,Terns Pharmaceuticals Inc,0.005336,27.245665,2.24
CDAK UQ Equity,Codiak Biosciences Inc,0.005066,24.243594,2.39
ALGS UW Equity,Aligos Therapeutics Inc,0.005038,42.683438,1.35
RDHL UQ Equity,Redhill Biopharma Ltd,0.004895,56.837118,0.9849
LABP UQ Equity,Landos Biopharma Inc,0.00459,43.38619,1.21
NRXP UQ Equity,NRX Pharmaceuticals Inc,0.004522,71.825131,0.72
SABS UQ Equity,SAB Biotherapeutics Inc,0.004497,46.331492,1.11
MTEM UW Equity,Molecular Templates Inc,0.00446,60.721653,0.84
AVRO UW Equity,Avrobio Inc,0.004365,47.09548,1.06
TNXP UR Equity,Tonix Pharmaceuticals Holding Corp,0.004226,34.157246,1.415
NLTX UQ Equity,Neoleukin Therapeutics Inc,0.003926,45.81022,0.9801
CRVS UQ Equity,Corvus Pharmaceuticals Inc,0.003798,50.174761,0.8657
ONCR UQ Equity,Oncorus Inc,0.003391,27.897459,1.39
CABA UW Equity,Cabaletta Bio Inc,0.003386,31.231168,1.24
LRMR UQ Equity,Larimar Therapeutics Inc,0.003271,19.08809,1.96
BTX UQ Equity,Brooklyn ImmunoTherapeutics Inc,0.002777,61.920941,0.513
OBSV UW Equity,ObsEva SA,0.002682,90.209873,0.34
AGLE UQ Equity,Aeglea BioTherapeutics Inc,0.002651,65.930926,0.4598
SPRO UW Equity,Spero Therapeutics Inc,0.002615,35.374628,0.8453
