Ticker,Name,Weight,Shares,Price
ROP UN Equity,Roper Technologies Inc,0.13094,105.913,438.68
CMG UN Equity,Chipotle Mexican Grill Inc,0.130678,27.962,1658.29
KMB UN Equity,Kimberly-Clark Corp,0.128813,336.925,135.66
VLO UN Equity,Valero Energy Corp,0.128536,408.096,111.76
MET UN Equity,MetLife Inc,0.128433,691.2251,65.93
FCX UN Equity,Freeport-McMoRan Inc,0.128248,1449.262,31.4
IQV UN Equity,IQVIA Holdings Inc,0.127858,189.279,239.69
LHX UN Equity,L3Harris Technologies Inc,0.127564,192.875,234.68
EXC UW Equity,Exelon Corp,0.125774,980.21,45.53
O UN Equity,Realty Income Corp,0.125683,601.598,74.13
MAR UW Equity,Marriott International Inc/MD,0.124931,274.93032,161.24
COF UN Equity,Capital One Financial Corp,0.124882,393.051,112.74
AZO UN Equity,AutoZone Inc,0.124367,19.849,2223.27
AIG UN Equity,American International Group Inc,0.122613,792.192,54.92
CTVA UN Equity,Corteva Inc,0.122556,723.7,60.09
TEL UN Equity,TE Connectivity Ltd,0.121857,322.174,134.21
PAYX UW Equity,Paychex Inc,0.120288,321.30513,132.84
ECL UN Equity,Ecolab Inc,0.119555,248.51985,170.7
MSI UN Equity,Motorola Solutions Inc,0.119284,167.297,253
SYY UN Equity,Sysco Corp,0.117335,509.476,81.72
MSCI UN Equity,MSCI Inc,0.117082,81.123,512.12
PSX UN Equity,Phillips 66,0.116101,481.1,85.63
ENPH UQ Equity,Enphase Energy Inc,0.115398,135.028,303.25
XEL UW Equity,Xcel Energy Inc,0.11529,544.653,75.11
WMB UN Equity,Williams Cos Inc/The,0.113345,1218.012,33.02
A UN Equity,Agilent Technologies Inc,0.112134,300.113,132.58
TRV UN Equity,Travelers Cos Inc/The,0.11159,239.961,165.01
STZ UN Equity,Constellation Brands Inc,0.111065,162.763,242.13
DOW UN Equity,Dow Inc,0.110887,728.102,54.04
MCHP UW Equity,Microchip Technology Inc,0.110764,555.991,70.69
AJG UN Equity,Arthur J Gallagher & Co,0.109766,210.068,185.41
JCI UN Equity,Johnson Controls International plc,0.108712,695.669,55.45
PH UN Equity,Parker-Hannifin Corp,0.108422,128.372,299.69
PRU UN Equity,Prudential Financial Inc,0.107427,375,101.65
WELL UN Equity,Welltower Inc,0.106585,453.967,83.31
SBAC UW Equity,SBA Communications Corp,0.106469,107.829,350.36
